id,tokens,time_consumed_millis,memory_consumed_bytes
245825954,"#,include,<,algorithm,>,#,include,<,iostream,>,#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,include,<,ext/pb_ds/assoc_container.hpp,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,using,namespace,_,_,gnu_pbds,;,#,define,or,dered_set,tree,<,int,,,null_type,,,less,<,int,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,#,define,or,dered_multiset,tree,<,int,,,null_type,,,less_equal,<,int,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>, ,//,i,<,n,;,i,++,),{,cin,>>,v,[,i,],;,},#,define,loop,(,i,,,m,,,n,),for,(,long,long,int,i,=,m,;,i,<,n,;,i,++,),#,define,rloop,(,i,,,m,,,n,),for,(,long,long,int,i,=,m,;,i,>=,n,;,i,--,),#,define,vi,vector,<,int,>,#,define,vll,vector,<,long,long,int,>,#,define,pb,push_back,#,define,F,first,#,define,S,second,#,define,yes,cout,<<,"",YES,"",<<,endl,#,define,no,cout,<<,"",NO,"",<<,endl,#,define,all,(,v,),v,.,begin,(,),,,v,.,end,(,),#,define,test,cout,<<,"",B A N K A I,"",<<,endl,#,define,pii,pair,<,int,,,int,>,#,define,vii,vector,<,pii,>,#,define,nl,"",\n,"",const,int,MOD,=,998244353,;,bool,prime,(,int,n,),{,if,(,n,<,2,),return,false,;,for,(,int,x,=,2,;,x,*,x,<=,n,;,x,++,),{,if,(,n,%,x,==,0,),return,false,;,},return,true,;,}, ,vector,<,int,>,factors,(,int,n,),{,vector,<,int,>,f,;,for,(,int,x,=,2,;,x,*,x,<=,n,;,x,++,),{,while,(,n,%,x,==,0,),{,f,.,push_back,(,x,),;,n,/,=,x,;,},},if,(,n,>,1,),f,.,push_back,(,n,),;,return,f,;,},int,ff,(,int,n,),{,int,cnt,=,0,;,for,(,int,x,=,2,;,x,*,x,<=,n,;,x,++,),{,while,(,n,%,x,==,0,),{,if,(,x,==,2,),{,cnt,++,;,},n,/,=,x,;,},if,(,x,>,2,),{,break,;,},},if,(,n,>,1,&&,n,==,2,),cnt,++,;,return,cnt,;,},ll,countTrailingZeros,(,unsigned,ll,n,),{,return,n,?,_,_,builtin_ctz,(,n,),:,-,1,;,},priority_queue,<,pair,<,int,,,pair,<,int,,,int,>>,>,pq,;,ll,cc,(,vll,v,,,ll,k,,,ll,c,,,ll,d,),{,if,(,k,<,0,),return,0,;,ll,n,=,v,.,size,(,),;,ll,sum,=,0,;,loop,(,i,,,0,,,d,),{,ll,gg,=,i,%,(,k,+,1,),;,if,(,gg,<,n,),{,sum,+=,v,[,gg,],;,},if,(,sum,>=,c,),return,1,;,},if,(,sum,>=,c,),return,1,;,return,0,;,}, ,ll,ccc,(,ll,n,),{,ll,sum,=,0,;,while,(,n,!=,0,),{,sum,+=,n,%,10,;,n,=,n,/,10,;,},return,sum,;,},void,solve,(,),{,ll,n,;,cin,>>,n,;, ,vll,v,;,map,<,ll,,,ll,>,mp,;, ,loop,(,i,,,0,,,n,),{,ll,x,;,cin,>>,x,;,if,(,mp,[,x,],==,0,),v,.,pb,(,x,),;,mp,[,x,],++,;,},ll,ans,=,0,;,sort,(,all,(,v,),),;, , ,ll,sz,=,v,.,size,(,),;, ,loop,(,i,,,0,,,sz,),{,ll,index,=,lower_bound,(,all,(,v,),,,v,[,i,],+,n,),-,v,.,begin,(,),;,ans,=,max,(,ans,,,index,-,i,),;,},cout,<<,ans,<<,endl,;,}, ,//,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,//,//,//,int,t,=,1,;,cin,>>,t,;, ,while,(,t,--,),{,solve,(,),;,},return,0,;, ,},/*,*/",187,15052800
245854175,"#,include,<,algorithm,>,#,include,<,iostream,>,#,include,<,vector,>,using,namespace,std,;,typedef,long,long,ll,;,typedef,unsigned,long,long,ull,;,typedef,unsigned,int,ui,;,typedef,unsigned,short,us,;, ,int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,us,t,;,ui,i,,,l,,,n,,,r,;,cin,>>,t,;,while,(,t,--,),{,cin,>>,n,;,vector,<,ui,>,a,(,n,),;,l,=,0,,,r,=,0,;,for,(,i,=,0,;,i,<,n,;,++,i,),cin,>>,a,[,i,],;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),-,a,.,begin,(,),),;,for,(,i,=,0,;,i,<,a,.,size,(,),;,++,i,),{,while,(,a,[,i,],-,a,[,l,],+,1,>,n,),++,l,;,r,=,(,r,>,i,-,l,+,1,),?,r,:,i,-,l,+,1,;,},cout,<<,r,<<,',\n,',;,},return,0,;,}",31,819200
251400740,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,long,long,>,v,;,set,<,long,long,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,long,long,x,;,cin,>>,x,;,st,.,insert,(,x,),;,},for,(,auto,it,:,st,),{,v,.,push_back,(,it,),;,},long,long,ans,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,int,x,=,v,[,i,],;,auto,it,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,x,+,n,),;,long,long,d,=,it,-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,d,),;,},cout,<<,ans,<<,endl,;,},}",436,10240000
246010425,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),-,a,.,begin,(,),),;,//,i,<,n,;,i,++,),cout,<<,"",%,"",<<,a,[,i,],;,//,int,pnt,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,i,],-,a,[,pnt,],>=,n,),{,pnt,++,;,},ans,=,max,(,ans,,,i,-,pnt,+,1,),;,},cout,<<,ans,<<,endl,;,},signed,main,(,),{,int,t,=,1,;,cin,>>,t,;,for,(,int,i,=,0,;,i,<,t,;,++,i,),{,solve,(,),;,},return,0,;,}",436,819200
245858001," ,#,include,<,bits,/,stdc,++,.,h,>,using,namespace,std,;,#,define,ll,long,long,#,define,vll,vector,<,ll,>, ,void,solve,(,),{,ll,n,;,cin,>>,n,;, ,vll,arr,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,arr,[,i,],;, ,set,<,ll,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),st,.,insert,(,arr,[,i,],),;, ,vll,v,;,for,(,auto,&,it,:,st,),v,.,push_back,(,it,),;, ,ll,ans,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,ll,x,=,v,[,i,],;,auto,itt,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,x,+,n,),;,ll,d,=,itt,-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,d,),;,},cout,<<,ans,<<,endl,;,}, ,int,main,(,),{,int,t,;,cin,>>,t,;, ,while,(,t,--,),{,solve,(,),;,},}",420,11878400
245888022,"#,include,<,iostream,>,using,namespace,std,;,#,include,<,bits/stdc++.h,>,#,define,ee,"",\n,"",#,define,pi,3.141592653,#,define,ll,long,long,#,define,lld,long,double,#,define,f,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,),#,define,all,(,v,),v,.,begin,(,),,,v,.,end,(,),#,define,int,long,longconst,ll,N,=,2e5,+,7,,,mod,=,1e9,+,7,,,OO,=,0x3f3f3f3f,,,OOL,=,0x3f3f3f3f3f3f3f3f,;,int,dx,[,],=,{,1,,,-,1,,,0,,,0,},;,int,dy,[,],=,{,0,,,0,,,1,,,-,1,},;,void,IOS,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cout,.,tie,(,NULL,),;,cin,.,tie,(,NULL,),;,},ll,gcd,(,ll,a,,,ll,b,),{,return,b,==,0,?,a,:,gcd,(,b,,,a,%,b,),;,},ll,lcm,(,ll,a,,,ll,b,),{,return,a,*,(,b,/,gcd,(,a,,,b,),),;,}, ,void,Mo,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,v,;,set,<,int,>,st,;,f,(,i,,,0,,,n,),{,int,x,;,cin,>>,x,;,st,.,emplace,(,x,),;,},for,(,auto,it,:,st,),v,.,emplace_back,(,it,),;,sort,(,all,(,v,),),;,int,ans,=,1,,,l,,,r,,,md,;,f,(,i,,,0,,,v,.,size,(,),),{,l,=,i,,,r,=,v,.,size,(,),-,1,;,while,(,l,<=,r,),{,md,=,(,l,+,r,),/,2,;,if,(,v,[,md,],-,v,[,i,],<,n,),{,ans,=,max,(,ans,,,md,-,i,+,1,),;,l,=,md,+,1,;,},else,r,=,md,-,1,;,},},cout,<<,ans,<<,ee,;,},int32_t,main,(,),{,IOS,(,),;,//,//,int,tt,;,cin,>>,tt,;,while,(,tt,--,),{,Mo,(,),;,},}",140,13926400
246014657,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,//,//,//,//,//,//,int,n,;,cin,>>,x,;,while,(,x,--,),{,cin,>>,n,;,},0,//,int,k,;,cin,>>,n,;,cin,>>,k,;,int,a,[,n,],;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},//,i,<,n,;,i,++,),{,cout,<<,a,[,i,],<<,"","",;,cout,<<,endl,;,},const,int,m,=,2e5,+,10,;,//,//,//, , ,//, , ,int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,z,;,cin,>>,z,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,z,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vector,<,int,>,v,(,s,.,size,(,),),;,int,j,=,0,,,ct,=,0,;,for,(,auto,ele,:,s,),{,v,[,j,],=,ele,;,j,++,;,},sort,(,v,.,begin,(,),,,v,.,end,(,),),;,j,=,v,[,0,],;,for,(,int,i,=,0,;,i,<,s,.,size,(,),;,i,++,),v,[,i,],=,v,[,i,],-,j,+,1,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),-,1,;,i,++,),{,int,x,=,v,[,i,],,,ans,=,0,;,int,lo,=,i,+,1,,,hi,=,v,.,size,(,),-,1,;,//,while,(,hi,-,lo,>=,0,),{,int,mid,=,(,lo,+,hi,),/,2,;,if,(,v,[,mid,],-,x,<,z,),lo,=,mid,+,1,;,else,hi,=,mid,-,1,;,ans,=,hi,-,i,+,1,;,},//,ct,=,max,(,ct,,,ans,),;,//,},cout,<<,max,(,1,,,ct,),<<,endl,;,},}, , ",436,7372800
254824489,"#,include,<,iostream,>,#,include,<,algorithm,>,#,include,<,vector,>,using,namespace,std,;, ,void,solve,(,),{,int,n,;,int,ans,=,0,;,cin,>>,n,;,vector,<,int,>,a,(,n,+,1,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;, ,for,(,int,i,=,1,,,j,=,1,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,i,],-,a,[,j,],>=,n,),j,++,;,ans,=,max,(,ans,,,i,-,j,+,1,),;,},cout,<<,ans,<<,endl,;,},//,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}",374,0
252965997,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,typedef,long,long,ll,;, ,void,TestCases,(,),{,ll,n,,,k,;,cin,>>,n,;, ,vector,<,ll,>,a,(,n,),,,b,;,set,<,ll,>,st,;,ll,p,=,n,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,},for,(,auto,i,:,st,),{,b,.,push_back,(,i,),;,//,}, ,ll,sum,=,0,,,mx,=,1,,,l,=,0,,,r,=,0,;,for,(,ll,i,=,0,;,i,<,b,.,size,(,),;,i,++,),{,l,=,i,;,r,=,lower_bound,(,b,.,begin,(,),,,b,.,end,(,),,,b,[,l,],+,p,),-,b,.,begin,(,),;,sum,=,r,-,l,;,mx,=,max,(,sum,,,mx,),;,},cout,<<,mx,<<,endl,;,}, ,int,main,(,),{, ,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),TestCases,(,),;,return,0,;,}",451,11878400
245935986,"#,include,<,cstdlib,>,#,include,<,iterator,>,#,include,<,set,>,#,include,<,map,>,#,include,<,cmath,>,#,include,<,queue,>,#,include,<,sys/types.h,>,#,include,<,valarray,>,#,include,<,vector,>,#,include,<,cstring,>,#,include,<,stdlib.h,>,#,include,<,iostream,>,#,include,<,algorithm,>,#,include,<,numeric,>,#,include,<,bits/stdc++.h,>,#,define,endl,',\n,',using,namespace,std,;,using,ll,=,long,long,;,using,ull,=,unsigned,long,long,;,const,ll,inf,=,0x3f3f3f3f3f3f3f3f,;,//,},;,bool,cmp1,(,const,zz,&,a,,,const,zz,&,b,),{,return,a,.,a,>,b,.,a,;,},bool,cmp2,(,zz,x,,,zz,y,),{,return,x,.,b,<,y,.,b,;,},bool,tmp,(,pair,<,pair,<,ll,,,ll,>,,,int,>,a,,,pair,<,pair,<,ll,,,ll,>,,,int,>,b,),{,if,(,a,.,first,.,first,!=,b,.,first,.,first,),return,a,.,first,.,first,>,b,.,first,.,first,;,else,{,if,(,a,.,first,.,second,!=,b,.,first,.,second,),return,a,.,first,.,second,<,b,.,first,.,second,;,else,return,a,.,second,<,b,.,second,;,},}, ,void,solve,(,),{,ll,n,;,cin,>>,n,;,vector,<,ll,>,a,(,n,+,1,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),+,1,,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),+,1,,,a,.,end,(,),),,,a,.,end,(,),),;,/*,*/,ll,ans,=,0,;,for,(,int,i,=,1,;,i,<,a,.,size,(,),;,i,++,),{,ll,m,=,lower_bound,(,a,.,begin,(,),+,1,,,a,.,end,(,),,,a,[,i,],+,n,),-,(,a,.,begin,(,),+,1,),;,ans,=,max,(,ans,,,m,-,i,+,1,),;,},cout,<<,ans,<<,endl,;,},int,main,(,),{,ios,::,sync_with_stdio,(,0,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,ll,_,;,cin,>>,_,;,while,(,_,--,),{,solve,(,),;,},return,0,;,}",46,1638400
251385908,"/*,*/,#,include,<,bits,/,stdc,++,.,h,>,using,namespace,std,;,#,define,TC,int,t,;,cin,>>,t,;,while,(,t,--,),#,define,fast,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,cout,.,tie,(,NULL,),#,define,ll,long,long,int,#,define,nl,',\n,',#,define,all,(,x,),(,x,),.,begin,(,),,,(,x,),.,end,(,),#,define,pb,push_back,#,define,ff,first,#,define,ss,second,#,define,debug,(,x,),cout,<<,#,x,<<,"","",<<,x,<<,nl,;,const,ll,sz,=,2e5,+,7,,,Inf,=,1e9,+,7,;, ,void,solve,(,),{,ll,n,;,cin,>>,n,;,ll,a,[,n,],;,set,<,int,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,},vector,<,ll,>,v,;,for,(,ll,it,:,st,),v,.,push_back,(,it,),;,ll,ans,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,ll,p,=,v,[,i,],;,auto,lb,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,n,+,p,),;,ll,x,=,lb,-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,x,),;,},cout,<<,ans,<<,endl,;, ,},int,main,(,),{,fast,;,#,ifndef,ONLINE_JUDGE,freopen,(,"",input.txt,"",,,"",r,"",,,stdin,),;,freopen,(,"",output.txt,"",,,"",w,"",,,stdout,),;,#,endif,TC,solve,(,),;,return,0,;,}",140,11878400
246071226,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,long,long,t,[,200010,],,,e,[,200010,],,,y,[,200010,],;,int,main,(,),{,long,long,a,,,b,,,n,,,g,,,x1,,,x2,,,max1,,,l1,,,l2,,,m,;,scanf,(,"",%lld,"",,,&,a,),;,map,<,long,long,,,long,long,>,r,;,while,(,a,--,),{,r,.,clear,(,),;,scanf,(,"",%lld,"",,,&,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,scanf,(,"",%lld,"",,,&,t,[,i,],),;,r,[,t,[,i,],],=,1,;,}, ,sort,(,t,,,t,+,n,),;,g,=,unique,(,t,,,t,+,n,),-,t,;,l1,=,0,;,l2,=,0,;,x1,=,0,;,x2,=,0,;,for,(,int,i,=,0,;,i,<,g,;,i,++,),{,if,(,t,[,i,],==,t,[,l1,],),{,l1,=,i,;,continue,;,},l2,=,i,;,if,(,t,[,i,],-,t,[,l1,],<=,n,-,1,&&,t,[,i,],-,t,[,i,-,1,],>,0,),{,if,(,l2,-,l1,>,x2,-,x1,),{,x1,=,l1,;,x2,=,l2,;,},},else,{,while,(,l1,!=,l2,),{,if,(,t,[,l2,],-,t,[,l1,],>=,n,),{,l1,++,;,},else,{,break,;,},//,},},},long,long,x,=,0,;,for,(,int,i,=,x1,;,i,<=,x2,;,i,++,),{,int,ams,=,t,[,x2,],-,t,[,i,],;, ,if,(,e,[,ams,],==,0,),{,e,[,ams,],=,1,;,x,++,;,},},for,(,int,i,=,0,;,i,<=,n,;,i,++,),{,e,[,i,],=,0,;,},printf,(,"",%lld\n,"",,,x,),;,},return,0,;,}",233,17715200
249892634,"#,include,<,iostream,>,#,include,<,vector,>,#,include,<,math.h,>,#,include,<,map,>,#,include,<,string,>,#,include,<,limits.h,>,//,i,<,(,n,),;,++,i,),#,define,pii,pair,<,int,,,int,>,#,define,rep,(,i,,,n,,,m,),for,(,int,i,=,n,;,i,<,m,;,i,++,),#,define,speed,\,ios_base,::,sync_with_stdio,(,0,),;,\,cin,.,tie,(,0,),;,\,cout,.,tie,(,0,),;,using,namespace,std,;,const,int,N,=,1e5,+,5,;,const,int,inf,=,1e15,+,5,;,const,int,mod,=,1e9,+,7,;, ,int32_t,main,(,),{,speed,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vi,v,;,for,(,auto,i,:,s,),{,v,.,push_back,(,i,),;,},int,j,=,0,;,int,ans,=,1,;,for,(,int,i,=,1,;,i,<,v,.,size,(,),;,i,++,),{,while,(,v,[,i,],-,v,[,j,],>=,n,),{,j,++,;,},ans,=,max,(,ans,,,i,-,j,+,1,),;,},cout,<<,ans,<<,',\n,',;,},}",124,10240000
246027060,"//, ,typedef,long,long,ll,;,typedef,long,double,ld,;,typedef,double,dd,;,typedef,float,fl,;, ,const,ll,N,=,1e6,+,7,;,ll,binsrch,(,vector,<,ll,>,v,,,ll,x,),{,ll,r,=,v,.,size,(,),;,ll,l,=,0,;,while,(,l,<=,r,),{,ll,m,=,l,+,(,r,-,l,),/,2,;,if,(,v,[,m,],==,x,),return,m,;,if,(,v,[,m,],<,x,),l,=,m,+,1,;,else,r,=,m,-,1,;,},return,-,1,;,}, ,ll,power,(,ll,a,,,ll,b,),{,ll,ans,=,1,;,while,(,b,),{,if,(,b,&,1,),ans,=,ans,*,a,;,a,=,a,*,a,;,b,>>=,1,;,},return,ans,;,}, ,vector,<,bool,>,isPrime,(,N,,,1,),;, ,bool,sortbysec,(,const,pair,<,int,,,int,>,&,a,,,const,pair,<,int,,,int,>,&,b,),{,return,a,.,second,<,b,.,second,;,}, , ,//,//,//,//,//,else,return,val1,;,},ll,cl,(,vector,<,ll,>,&,arr,,,ll,n,,,ll,target,),{,if,(,target,<=,arr,[,0,],),return,arr,[,0,],;,if,(,target,>=,arr,[,n,-,1,],),return,arr,[,n,-,1,],;,ll,i,=,0,,,j,=,n,,,mid,=,0,;,while,(,i,<,j,),{,mid,=,(,i,+,j,),/,2,;, ,if,(,arr,[,mid,],==,target,),return,arr,[,mid,],;, ,if,(,target,<,arr,[,mid,],),{,if,(,mid,>,0,&&,target,>,arr,[,mid,-,1,],),return,getcl,(,arr,[,mid,-,1,],,,arr,[,mid,],,,target,),;,j,=,mid,;,},else,{,if,(,mid,<,n,-,1,&&,target,<,arr,[,mid,+,1,],),return,getcl,(,arr,[,mid,],,,arr,[,mid,+,1,],,,target,),;,i,=,mid,+,1,;,},},return,arr,[,mid,],;,},int,main,(,),{,//,//,i,*,i,<,N,;,i,++,),{,//,j,<,N,;,j,+=,i,),{,//,//,cin,>>,t,;,while,(,t,--,),{,ll,n,;,cin,>>,n,;,vector,<,ll,>,v,(,n,),,,w,;,map,<,ll,,,ll,>,m,,,m1,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,v,[,i,],;,m,[,v,[,i,],],++,;,},ll,k,=,0,;,for,(,auto,i,:,m,),{,w,.,push_back,(,i,.,first,),;,m1,[,i,.,first,],=,k,;,k,++,;,},ll,maxi,=,1,;,sort,(,v,.,begin,(,),,,v,.,end,(,),),;,for,(,ll,i,=,0,;,i,<,m,.,size,(,),;,i,++,),{,ll,o,=,cl,(,w,,,m,.,size,(,),,,w,[,i,],+,n,-,1,),;,if,(,o,-,w,[,i,],<,n,),{,ll,h,=,m1,[,o,],;,maxi,=,max,(,h,-,i,+,1,,,maxi,),;,},else,{,ll,h,=,m1,[,o,],;,maxi,=,max,(,h,-,i,,,maxi,),;,},},cout,<<,maxi,<<,"",\n,"",;,},return,0,;,}",436,20172800
245807934,"#,include,<,iostream,>,#,include,<,algorithm,>,#,include,<,cstdio,>,#,include,<,cstring,>, ,using,namespace,std,;, ,const,int,kmax,=,2e5,+,3,;, ,struct,Tree,{,int,ls,,,rs,,,mx,;,int,laz,;,},tr,[,kmax,*,50,],;, ,int,t,,,n,,,a,[,kmax,],;,int,rt,;,int,tc,;, ,void,Pushdown,(,int,x,),{,if,(,!,tr,[,x,],.,laz,),return,;,if,(,!,tr,[,x,],.,ls,),{,tr,[,x,],.,ls,=,++,tc,;,tr,[,tc,],=,{,0,,,0,,,0,,,0,},;,},if,(,!,tr,[,x,],.,rs,),{,tr,[,x,],.,rs,=,++,tc,;,tr,[,tc,],=,{,0,,,0,,,0,,,0,},;,},tr,[,tr,[,x,],.,ls,],.,mx,+=,tr,[,x,],.,laz,;,tr,[,tr,[,x,],.,rs,],.,mx,+=,tr,[,x,],.,laz,;,tr,[,tr,[,x,],.,ls,],.,laz,+=,tr,[,x,],.,laz,;,tr,[,tr,[,x,],.,rs,],.,laz,+=,tr,[,x,],.,laz,;,tr,[,x,],.,laz,=,0,;,}, ,void,Pushup,(,int,x,),{,tr,[,x,],.,mx,=,max,(,tr,[,tr,[,x,],.,ls,],.,mx,,,tr,[,tr,[,x,],.,rs,],.,mx,),;,}, ,void,Modify,(,int,&,x,,,int,l,,,int,r,,,int,_,l,,,int,_,r,),{,if,(,!,x,),{,x,=,++,tc,;,tr,[,x,],=,{,0,,,0,,,0,,,0,},;,},if,(,_,l,<=,l,&&,r,<=,_,r,),{,tr,[,x,],.,mx,++,;,tr,[,x,],.,laz,++,;,return,;,},Pushdown,(,x,),;,int,mid,=,(,l,+,r,),>>,1,;,if,(,_,l,<=,mid,),Modify,(,tr,[,x,],.,ls,,,l,,,mid,,,_,l,,,_,r,),;,if,(,_,r,>,mid,),Modify,(,tr,[,x,],.,rs,,,mid,+,1,,,r,,,_,l,,,_,r,),;,Pushup,(,x,),;,}, ,void,Solve,(,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,n,+,1,),;,int,m,=,n,;,n,=,unique,(,a,+,1,,,a,+,n,+,1,),-,a,-,1,;,rt,=,tc,=,0,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,int,l,=,a,[,i,],+,1,,,r,=,a,[,i,],+,m,;,Modify,(,rt,,,1,,,1e9,+,m,,,l,,,r,),;,},cout,<<,tr,[,rt,],.,mx,<<,',\n,',;,}, ,int,main,(,),{,ios,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,cin,>>,t,;,while,(,t,--,),Solve,(,),;,return,0,;,}",171,161075200
245832757,"//, ,using,namespace,std,;, ,void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,arr,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,arr,[,i,],;,sort,(,arr,.,begin,(,),,,arr,.,end,(,),),;,set,<,int,>,s,(,arr,.,begin,(,),,,arr,.,end,(,),),;,vector,<,int,>,b,;,for,(,int,i,:,s,),b,.,pb,(,i,),;,int,maxi,=,INT_MIN,;,for,(,int,i,=,0,;,i,<,b,.,size,(,),;,i,++,),{,int,cElement,=,b,[,i,],+,(,n,-,1,),;,int,count,=,upper_bound,(,b,.,begin,(,),,,b,.,end,(,),,,cElement,),-,b,.,begin,(,),-,i,;,maxi,=,max,(,maxi,,,count,),;,}, ,//,//,//,//,//,return,;,}, ,int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,cout,.,tie,(,NULL,),;, ,ll,t,=,1,;,cin,>>,t,;, ,while,(,t,--,),solve,(,),;, ,return,0,;,}, ,//",77,12595200
245816187,"/*,*/, , ,#,include,<,bits,/,stdc,++,.,h,>,using,namespace,std,;, ,#,define,take,(,A,),for,(,auto,&,it,:,A,),cin,>>,it,#,define,show,(,A,),for,(,auto,&,it,:,A,),cout,<<,it,<<,"","",;,cout,<<,',\n,',#,define,all,(,x,),x,.,begin,(,),,,x,.,end,(,),#,define,ll,long,long,#,define,lld,long,double,#,define,fastio,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;, ,void,solve,(,),{,ll,n,,,a,,,ans,=,0,;,cin,>>,n,;,set,<,ll,>,st,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,;,st,.,insert,(,a,),;,},vector,<,ll,>,v,(,st,.,begin,(,),,,st,.,end,(,),),;,for,(,ll,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,ll,kt,=,upper_bound,(,v,.,begin,(,),,,v,.,end,(,),,,v,[,i,],+,n,-,1,),-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,kt,),;,},cout,<<,ans,<<,',\n,',;,}, ,int,main,(,),{,fastio,;,ll,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}, ,//",186,8192000
