id,tokens,time_consumed_millis,memory_consumed_bytes
250232466,"#,include,<,bits/stdc++.h,>,#,include,<,set,>, ,using,namespace,std,;, , ,void,solve,(,),{,long,long,n,,,x,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,auto,it,=,unique,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,it,-,a,.,begin,(,),),;,int,j,=,0,,,cnt,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,if,(,a,[,i,],+,1,>,a,[,j,],+,n,),{,j,++,;,},else,{,cnt,++,;,},}, , ,cout,<<,cnt,<<,endl,;, ,}, ,int,main,(,),{, , ,int,t,;,cin,>>,t,;,while,(,t,--,),solve,(,),;,return,0,;,}, ",452,819200
251122296,"#,include,<,bits/stdc++.h,>,#,include,<,ext/pb_ds/assoc_container.hpp,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,#,define,int,long,long,#,define,inf,2e18,using,namespace,std,;,typedef,_,_,gnu_pbds,::,tree,<,int,,,_,_,gnu_pbds,::,null_type,,,less,<,int,>,,,_,_,gnu_pbds,::,rb_tree_tag,,,_,_,gnu_pbds,::,tree_order_statistics_node_update,>,or,dered_set,;,typedef,pair,<,int,,,int,>,PII,;,/*,*/,const,int,N,=,1e6,;,vector,<,int,>,a,;,map,<,int,,,int,>,aa,;,int,f,[,N,],;,void,solve,(,),{,int,n,;,cin,>>,n,;,a,.,clear,(,),;,aa,.,clear,(,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,a,.,push_back,(,x,),;,},if,(,a,.,size,(,),>,1,),{,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,},int,ans,=,1,,,cnt,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,cnt,<,a,.,size,(,),&&,a,[,i,],-,a,[,cnt,],>=,n,),cnt,++,;,ans,=,max,(,ans,,,i,-,cnt,+,1,),;,},cout,<<,ans,<<,',\n,',;,}, ,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,int,_,=,1,;,cin,>>,_,;,while,(,_,--,),solve,(,),;,return,0,;,}",93,11161600
250214304,"#,include,<,iostream,>,#,include,<,stack,>,#,include,<,set,>,#,include,<,queue,>,#,include,<,array,>,#,include,<,iterator,>,#,include,<,climits,>,#,include,<,math.h,>,#,include,<,vector,>,#,include,<,map,>,#,include,<,bitset,>,#,include,<,unordered_map,>,#,include,<,algorithm,>,#,define,ll,long,long,#,define,int,long,long,//, , , ,int32_t,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,ll,a,[,n,],;,for,(,auto,&,i,:,a,),cin,>>,i,;,vector,<,ll,>,b,;,sort,(,a,,,a,+,n,),;,for,(,int,i,=,1,;,i,<,n,;,i,++,),{,if,(,a,[,i,],-,a,[,i,-,1,],!=,0,),{,b,.,push_back,(,a,[,i,],-,a,[,i,-,1,],),;,},},int,i,=,0,,,j,=,0,;,int,cur,=,b,[,i,],;,int,ans,=,0,,,fans,=,0,;,while,(,i,<=,j,&&,j,<,b,.,size,(,),),{,if,(,cur,<=,n,-,1,),{,ans,++,;,j,++,;,if,(,j,<,b,.,size,(,),),cur,+=,b,[,j,],;,else,fans,=,max,(,fans,,,ans,+,1,),;,},else,{,if,(,i,==,j,),{,i,++,;,j,++,;,cur,=,b,[,i,],;,fans,=,max,(,fans,,,ans,+,1,),;,},else,{,cur,-=,b,[,i,],;,i,--,;,fans,=,max,(,fans,,,ans,+,1,),;,ans,=,0,;,},},},cout,<<,fans,<<,"",\n,"",;, ,}, ,}",0,0
253222480,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,int,long,longconst,int,N,=,1e6,+,15,;,int,a,[,N,],,,n,,,cnt,,,res,;,map,<,int,,,int,>,mp,;,int,t,;,void,slov,(,),{,//,mp,.,clear,(,),;,//,//,cin,>>,n,;,for,(,int,i,=,1,,,x,;,i,<=,n,;,i,++,),{,cin,>>,x,;,if,(,mp,[,x,],==,1,),continue,;,mp,[,x,],=,1,;,++,cnt,;,a,[,cnt,],=,x,;,},//,i,<=,cnt,;,i,++,),cout,<<,a,[,i,],<<,"","",;,//,sort,(,a,+,1,,,a,+,1,+,cnt,),;,for,(,int,le,=,1,,,ri,=,1,;,le,<=,cnt,;,le,++,),{,while,(,ri,<=,cnt,&&,a,[,le,],+,(,n,-,1,),>=,a,[,ri,],),ri,++,;,res,=,max,(,res,,,ri,-,le,),;,},cout,<<,res,<<,endl,;,res,=,cnt,=,0,;,//,},signed,main,(,),{,cin,>>,t,;,while,(,t,--,),slov,(,),;,return,0,;,}",467,16281600
250212761,"#,include,<,bits/stdc++.h,>, ,using,namespace,std,;, ,int,main,(,),{,long,long,t,;,cin,>>,t,;,while,(,t,>,0,),{,long,long,n,;,cin,>>,n,;,set,<,long,long,>,s,;,vector,<,long,long,>,realNums,;, ,for,(,long,long,i,=,0,;,i,<,n,;,i,++,),{,long,long,a,;,cin,>>,a,;,s,.,insert,(,a,),;,}, ,for,(,long,long,x,:,s,),{,realNums,.,push_back,(,x,),;,}, ,long,long,count,=,-,1,;,for,(,long,long,i,=,0,;,i,<,realNums,.,size,(,),;,i,++,),{,long,long,sum,=,n,+,realNums,[,i,],;,long,long,curIdx,=,i,+,1,;,while,(,true,),{,if,(,curIdx,==,realNums,.,size,(,),||,sum,-,realNums,[,curIdx,],<=,0,),break,;,curIdx,++,;,}, ,count,=,max,(,count,,,(,long,long,),(,curIdx,-,i,),),;,}, ,cout,<<,count,<<,"",\n,"",;,t,--,;,},}",1000,13926400
250287430,"//,int,read,(,),{,char,c,;,bool,f,=,0,;,while,(,c,=,getchar,(,),,,!,isdigit,(,c,),),if,(,c,==,',-,',),f,=,!,f,;,int,n,=,c,-,48,;,while,(,c,=,getchar,(,),,,isdigit,(,c,),),n,=,(,n,<<,3,),+,(,n,<<,1,),+,c,-,48,;,return,f,?,-,n,:,n,;,},const,int,N,=,2e5,+,1,;,int,n,,,ans,;,int,a,[,N,],,,b,[,N,],,,o,,,l,=,1,;,map,<,int,,,int,>,mp,;,int,main,(,),{,#,ifndef,DEBUG,freopen,(,"",equalize.in,"",,,"",r,"",,,stdin,),;,freopen,(,"",equalize.out,"",,,"",w,"",,,stdout,),;,#,endif,n,=,read,(,),;,for,(,int,i,=,1,;,i,<=,n,;,++,i,),a,[,i,],=,read,(,),;,sort,(,a,+,1,,,a,+,n,+,1,),;,for,(,int,i,=,1,;,i,<=,n,;,++,i,),{,if,(,!,mp,[,a,[,i,],],),b,[,++,o,],=,a,[,i,],;,++,mp,[,a,[,i,],],;,},for,(,int,i,=,2,;,i,<=,o,;,i,++,),{,while,(,b,[,i,],-,b,[,l,],>=,n,),{,ans,=,max,(,ans,,,i,-,l,),;,l,++,;,},},ans,=,max,(,ans,,,o,-,l,+,1,),;,printf,(,"",%d,"",,,ans,),;,return,0,;,}",1000,1638400
252458458,"//,const,int,N,=,1e5,+,5,;,int,T,,,n,,,a,[,N,],;, , ,int,main,(,),{,cin,>>,T,;,while,(,T,--,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,+,1,,,a,+,n,+,1,),;,int,m,=,unique,(,a,+,1,,,a,+,n,+,1,),-,(,a,+,1,),;,int,i,=,1,,,j,=,1,;,int,ans,=,1,;,while,(,j,<=,m,),{,ans,=,max,(,ans,,,j,-,i,+,1,),;,if,(,j,+,1,>,n,),break,;,if,(,a,[,j,+,1,],==,a,[,j,],||,a,[,j,+,1,],-,a,[,i,],>,n,-,1,),{,j,++,;,i,=,j,;,},else,{,j,++,;,},},cout,<<,ans,<<,endl,;,},return,0,;,}",140,409600
250637892,"#,include,<,bits/stdc++.h,>,#,define,IOS,ios,::,sync_with_stdio,(,false,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),#,define,rep,(,i,,,l,,,r,),for,(,int,i,=,l,;,i,<=,r,;,i,++,),#,define,endl,"",\n,"",#,define,eb,emplace_back,//,using,ll,=,long,long,;,const,int,N,=,1e5,+,3,;,int,a,[,N,],;,void,solve,(,),{,int,n,;,cin,>>,n,;,rep,(,i,,,1,,,n,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,1,+,n,),;,int,t,=,unique,(,a,+,1,,,a,+,1,+,n,),-,a,-,1,;,int,p,=,1,;,int,ans,=,-,1,;,rep,(,i,,,1,,,t,),{,while,(,a,[,p,+,1,],-,a,[,i,],<,n,&&,p,+,1,<=,t,),p,++,;,ans,=,max,(,ans,,,p,-,i,+,1,),;,},cout,<<,ans,<<,endl,;,},signed,main,(,),{,IOS,;,int,T,=,1,;,cin,>>,T,;,while,(,T,--,),solve,(,),;,}, ,/*,*/",1000,8806400
251225390,"#,include,<,iostream,>,#,include,<,vector,>,#,include,<,algorithm,>,using,namespace,std,;,int,main,(,),{,int,z,;,cin,>>,z,;,for,(,int,k,=,0,;,k,<,z,;,k,++,),{,int,a,,,c,=,1,;,cin,>>,a,;,vector,<,int,>,b,(,a,),;,for,(,int,i,=,0,;,i,<,a,;,i,++,),{,cin,>>,b,[,i,],;,},sort,(,b,.,begin,(,),,,b,.,end,(,),),;,b,.,resize,(,unique,(,b,.,begin,(,),,,b,.,end,(,),),-,b,.,begin,(,),),;,for,(,int,i,=,0,;,i,<,b,.,size,(,),;,i,++,),{,int,j,=,i,;,while,(,j,<,b,.,size,(,),&&,(,b,[,j,],-,b,[,i,],),<,a,),{,j,++,;,},c,=,max,(,c,,,j,-,i,),;,},cout,<<,c,<<,endl,;,},return,0,;,}",1000,819200
250952150,"#,include,<,iostream,>,#,include,<,cstring,>,#,include,<,algorithm,>,#,include,<,vector,>,#,include,<,cmath,>,#,include,<,queue,>,#,include,<,set,>,using,namespace,std,;, ,const,int,N,=,2e5,+,10,,,M,=,1e9,+,10,;,typedef,long,long,ll,;,typedef,pair,<,int,,,int,>,pii,;, ,int,arr,[,N,],;, ,void,Solved,(,),{,int,n,;,cin,>>,n,;, ,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,arr,[,i,],;,sort,(,arr,,,arr,+,n,),;, ,int,m,=,unique,(,arr,,,arr,+,n,),-,arr,;, ,int,cnt,=,0,;, ,for,(,int,i,=,0,,,j,=,0,;,i,<,m,;,i,++,),{,while,(,j,<,m,&&,arr,[,i,],+,1,-,arr,[,j,],>,n,),{,j,++,;,},cnt,=,max,(,cnt,,,i,-,j,+,1,),;,}, ,cout,<<,cnt,<<,endl,;,}, ,int,main,(,),{,int,t,;,cin,>>,t,;, ,while,(,t,--,),{,Solved,(,),;,},return,0,;,}",421,819200
252904584,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,ll,long,long,#,define,bismillah,ios_base,::,sync_with_stdio,(,0,),,,cin,.,tie,(,NULL,),,,cout,.,tie,(,NULL,),;, ,const,int,MOD,=,1e9,;, ,int,main,(,),{,bismillah,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,angka,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,angka,[,i,],;,},sort,(,angka,.,begin,(,),,,angka,.,end,(,),),;,angka,.,erase,(,unique,(,angka,.,begin,(,),,,angka,.,end,(,),),,,angka,.,end,(,),),;,int,jml,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,angka,.,size,(,),;,i,++,),{,while,(,angka,[,i,],-,angka,[,jml,],>=,n,),{,jml,++,;,},ans,=,max,(,ans,,,i,-,jml,+,1,),;,},cout,<<,ans,<<,endl,;,},return,0,;,}, ",139,819200
252341623,"#,include,<,iostream,>,using,namespace,std,;,#,include,<,set,>,#,include,<,algorithm,>,#,include,<,vector,>,#,define,arrin,(,a,,,n,),for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,a,[,i,],;,int,max,(,int,a,,,int,b,),{,if,(,a,>,b,),{,return,a,;,},else,{,return,b,;,},},int,main,(,),{, ,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,int,a,[,n,],;,arrin,(,a,,,n,),;,int,l,=,0,;,int,r,=,n,-,1,;,sort,(,a,,,a,+,n,),;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,s,.,insert,(,a,[,i,],),;,},int,len,=,s,.,size,(,),;,int,arr,[,len,],;,int,k,=,0,;,for,(,auto,i,:,s,),{,arr,[,k,],=,i,;,k,++,;,},int,maxi,=,0,;,vector,<,int,>,v,;,for,(,int,i,=,0,;,i,<,len,;,i,++,),{,r,=,len,-,1,;,while,(,arr,[,r,],-,arr,[,l,],>,n,-,1,),{,r,--,;,},int,y,=,r,-,l,+,1,;,v,.,push_back,(,y,),;, , ,l,++,;,},sort,(,v,.,begin,(,),,,v,.,end,(,),),;,reverse,(,v,.,begin,(,),,,v,.,end,(,),),;,cout,<<,v,[,0,],<<,endl,;,},}",1000,10342400
252580542,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,int,long,long,#,define,endl,',\n,',int32_t,main,(,),{,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vector,<,int,>,v,;,for,(,auto,it,:,s,),v,.,push_back,(,it,),;,int,k,,,ans,=,0,,,z,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,k,=,v,[,i,],+,n,;,auto,it,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,k,),;,z,=,it,-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,z,),;,}, , ,cout,<<,ans,<<,endl,;, , ,},return,0,;,}",109,13926400
251344237,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,long,long,>,v,;,set,<,long,long,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,long,long,x,;,cin,>>,x,;,st,.,insert,(,x,),;,},for,(,auto,it,:,st,),{,v,.,push_back,(,it,),;,},long,long,ans,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,int,x,=,v,[,i,],;,auto,it,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,x,+,n,),;,long,long,d,=,it,-,v,.,begin,(,),-,i,;,ans,=,max,(,ans,,,d,),;,},cout,<<,ans,<<,endl,;,},}",436,10240000
251227747,"//, ,int,a,[,N,],;,std,::,vector,<,int,>,b,;,std,::,map,<,int,,,int,>,vis,;, ,void,solve,(,),{,int,n,;,std,::,cin,>>,n,;,b,.,clear,(,),,,vis,.,clear,(,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,std,::,cin,>>,a,[,i,],;,},std,::,sort,(,a,+,1,,,a,+,n,+,1,),;,b,.,push_back,(,0,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,if,(,!,vis,[,a,[,i,],],),{,b,.,push_back,(,a,[,i,],),;,vis,[,a,[,i,],],=,1,;,},},int,m,=,b,.,size,(,),-,1,;,int,l,=,0,,,r,=,1e9,;,int,ans,=,0,;,while,(,l,<=,r,),{,int,mid,=,(,l,+,r,),>>,1,;,bool,isok,=,0,;,for,(,int,i,=,1,;,i,+,mid,-,1,<=,m,;,i,++,),{,if,(,b,[,i,+,mid,-,1,],-,b,[,i,],<=,n,-,1,),{,isok,=,1,;,},},if,(,isok,),{,ans,=,mid,;,l,=,mid,+,1,;,},else,{,r,=,mid,-,1,;,},},std,::,cout,<<,ans,<<,std,::,endl,;,}, ,signed,main,(,),{,std,::,ios,::,sync_with_stdio,(,0,),;,std,::,cin,.,tie,(,0,),;,int,_,;,std,::,cin,>>,_,;,while,(,_,--,),solve,(,),;,return,0,;,}",109,11980800
250214503,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,int,main,(,),{,int,t,;,cin,>>,t,;,for,(,int,j,=,0,;,j,<,t,;,j,++,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,a,;,cin,>>,a,;,s,.,insert,(,a,),;,},int,ans,=,1,,,l,=,0,;,for,(,auto,i,=,s,.,begin,(,),;,i,!=,s,.,end,(,),;,i,++,),{,l,=,l,+,1,;,int,f,=,*,i,+,n,-,1,;,auto,it,=,s,.,lower_bound,(,f,),;,if,(,it,==,s,.,end,(,),),{,ans,=,max,(,ans,,,distance,(,i,,,it,),),;,break,;,},if,(,*,it,>,f,),{,ans,=,max,(,ans,,,distance,(,i,,,it,),),;,continue,;,},if,(,*,it,==,f,),{,ans,=,max,(,ans,,,distance,(,i,,,it,),+,1,),;,if,(,ans,==,n,-,l,),{,break,;,},continue,;,},},cout,<<,ans,<<,endl,;,},}",1000,6553600
251359925,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,int,main,(,),{,int,t,;,cin,>>,t,;, ,while,(,t,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},int,mx,=,0,;,vector,<,int,>,v,;,for,(,auto,i,:,s,),{,v,.,push_back,(,i,),;,},for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,int,y,=,v,[,i,],+,n,-,1,;,int,start,=,i,;,int,ans,=,0,;,int,en,=,v,.,size,(,),-,1,;,int,mid,=,(,start,+,en,),/,2,;,while,(,en,>=,start,),{,mid,=,(,start,+,en,),/,2,;,if,(,v,[,mid,],<=,y,),{,ans,=,mid,-,i,;,start,=,mid,+,1,;,},else,{,en,=,mid,-,1,;,},},mx,=,max,(,mx,,,ans,+,1,),;,},cout,<<,mx,<<,endl,;,},}",483,8704000
251977417,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,typedef,long,long,int,ll,;, ,void,input,(,vector,<,int,>,&,a,,,int,n,),{,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,a,.,push_back,(,x,),;,},},void,print,(,vector,<,int,>,&,b,),{,for,(,auto,i,:,b,),{,cout,<<,i,<<,"","",;,},cout,<<,',\n,',;,}, , , ,int,main,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,;,input,(,a,,,n,),;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;, ,int,ans,=,0,;, ,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,int,k,=,a,[,i,],+,n,;,int,value,=,lower_bound,(,a,.,begin,(,),,,a,.,end,(,),,,k,),-,(,a,.,begin,(,),+,i,),;,ans,=,max,(,ans,,,value,),;,},cout,<<,ans,<<,',\n,',;, ,}, , , , , ,return,0,;,}",78,1638400
251093845,"#,include,<,iostream,>,#,include,<,vector,>,#,include,<,set,>,using,namespace,std,;, ,int,solve,(,),{,int,n,;,cin,>>,n,;,set,<,int,>,st,;, ,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,st,.,insert,(,x,),;,}, ,int,a,=,*,st,.,begin,(,),+,1,;,int,b,=,*,st,.,rbegin,(,),+,n,;, ,int,x,=,a,;,int,freq,=,0,;,while,(,x,<=,b,),{,int,range1,=,max,(,x,-,n,,,1,),;,int,range2,=,max,(,x,-,1,,,1,),;,int,count,=,distance,(,st,.,begin,(,),,,st,.,upper_bound,(,range2,),),-,distance,(,st,.,begin,(,),,,st,.,lower_bound,(,range1,),),;,if,(,freq,<,count,),{,freq,=,count,;,},x,++,;,},cout,<<,freq,<<,endl,;, ,return,0,;,},int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}",1000,6553600
250297024,"#,include,<,bits/stdc++.h,>,typedef,long,long,ll,;,typedef,long,double,ld,;, ,using,namespace,std,;, ,void,solve,(,),{,ll,n,;,scanf,(,"",%lld,"",,,&,n,),;,vector,<,ll,>,a,(,n,),;,for,(,ll,&,i,:,a,),scanf,(,"",%lld,"",,,&,i,),;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,ll,k,=,n,;,n,=,a,.,size,(,),;,ll,c,=,1,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,for,(,ll,j,=,i,+,1,;,j,<,n,;,j,++,),{,if,(,a,[,j,],-,a,[,i,],<,k,),{,c,=,max,(,c,,,j,-,i,+,1,),;,},else,{,break,;,},},},printf,(,"",%lld,"",,,c,),;,}, ,int,main,(,),{,ll,t,=,1,;,scanf,(,"",%lld,"",,,&,t,),;,while,(,t,--,),{,solve,(,),;,if,(,t,!=,0,),{,printf,(,"",\n,"",),;,},},}",1000,1638400
251114719,"#,include,<,bits/stdc++.h,>,#,include,<,ext/pb_ds/assoc_container.hpp,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,#,define,int,long,long,#,define,inf,2e18,using,namespace,std,;,typedef,_,_,gnu_pbds,::,tree,<,int,,,_,_,gnu_pbds,::,null_type,,,less,<,int,>,,,_,_,gnu_pbds,::,rb_tree_tag,,,_,_,gnu_pbds,::,tree_order_statistics_node_update,>,or,dered_set,;,typedef,pair,<,int,,,int,>,PII,;,/*,*/,const,int,N,=,2e5,+,10,;,int,f,[,N,],;,void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,a,.,emplace_back,(,x,),;,},if,(,a,.,size,(,),>,1,),{,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,},f,[,a,.,size,(,),-,1,],=,1,;,map,<,int,,,int,>,aa,;,aa,[,1,],=,1,;,int,ans,=,1,,,cnt,=,1,;,for,(,int,i,=,a,.,size,(,),-,2,;,i,>=,0,;,i,--,),{,f,[,i,],=,a,[,i,+,1,],+,f,[,i,+,1,],-,a,[,i,],;,if,(,f,[,i,],<=,n,&&,!,aa,[,f,[,i,],],),{,cnt,++,;,aa,[,f,[,i,],],=,1,;,},else,{,aa,.,clear,(,),;,f,[,i,],=,1,;,aa,[,f,[,i,],],=,1,;,cnt,=,1,;,},ans,=,max,(,ans,,,cnt,),;,},cout,<<,ans,<<,',\n,',;,}, ,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,int,_,=,1,;,cin,>>,_,;,while,(,_,--,),solve,(,),;,return,0,;,}",0,1740800
250370495,"//, ,int,main,(,),{,int,T,;,cin,>>,T,;,while,(,T,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,int,ans,=,0,;,for,(,int,i,=,0,,,j,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,j,+,1,<,a,.,size,(,),&&,a,[,j,+,1,],-,a,[,i,],<=,n,-,1,),j,++,;,ans,=,max,(,ans,,,j,-,i,+,1,),;,},cout,<<,ans,<<,',\n,',;,},}",436,819200
251975016,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,typedef,long,long,int,ll,;, ,void,input,(,vector,<,int,>,&,a,,,int,n,),{,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,a,.,push_back,(,x,),;,},},void,print,(,vector,<,int,>,&,b,),{,for,(,auto,i,:,b,),{,cout,<<,i,<<,"","",;,},cout,<<,',\n,',;,}, , , ,int,main,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vector,<,int,>,a,;,for,(,auto,i,:,s,),{,a,.,push_back,(,i,),;,},int,ans,=,0,;, ,int,value,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,),{, ,auto,it,=,lower_bound,(,a,.,begin,(,),,,a,.,end,(,),,,a,[,0,],+,n,),-,a,.,begin,(,),;,int,value,=,it,;,a,.,erase,(,a,.,begin,(,),),;,ans,=,max,(,ans,,,value,),;,//,//,},cout,<<,ans,<<,',\n,',;, ,}, , , , , , ,return,0,;,}",1000,8704000
250944874,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,using,ll,=,long,long,;,using,pii,=,pair,<,int,,,int,>,;,const,int,N,=,2e5,+,10,;,const,long,long,MOD,=,1e9,+,7,;,const,double,eps,=,1e-9,;, ,int,a,[,N,],;, ,void,solve,(,),{,int,n,;,cin,>>,n,;,int,ans,=,0,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,+,1,,,a,+,n,+,1,),;,int,len,=,unique,(,a,+,1,,,a,+,n,+,1,),-,a,;,for,(,int,i,=,1,,,j,=,1,;,i,<,len,;,i,++,),{,while,(,j,<,len,&&,a,[,j,],<,a,[,i,],+,n,),j,++,;,ans,=,max,(,j,-,i,,,ans,),;,},cout,<<,ans,<<,',\n,',;,}, ,int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},return,0,;,}",62,819200
251855488,"#,include,<,bits/stdc++.h,>, ,using,namespace,std,;, ,const,int,N,=,2e5,+,10,;, ,int,n,,,c,[,N,],;, ,inline,void,solve,(,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,c,[,i,],;,vector,<,int,>,v,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),v,.,push_back,(,c,[,i,],),;,sort,(,v,.,begin,(,),,,v,.,end,(,),),;,v,.,erase,(,unique,(,v,.,begin,(,),,,v,.,end,(,),),,,v,.,end,(,),),;,int,ans,=,1,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,int,p,=,upper_bound,(,v,.,begin,(,),,,v,.,end,(,),,,v,[,i,],+,n,-,1,),-,v,.,begin,(,),;,p,--,;,ans,=,max,(,ans,,,p,-,i,+,1,),;,},cout,<<,ans,<<,"",\n,"",;,}, ,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),,,cin,.,tie,(,nullptr,),,,cout,.,tie,(,nullptr,),;,int,T,=,1,;,cin,>>,T,;,while,(,T,--,),solve,(,),;,}, , , , , , , , , , ",62,2457600
